'sample interval','ECG'
11504,0.254
11505,0.254
11506,0.254
11507,0.269
11508,0.269
11509,0.269
11510,0.262
11511,0.254
11512,0.262
11513,0.269
11514,0.277
11515,0.269
11516,0.269
11517,0.269
11518,0.254
11519,0.262
11520,0.269
11521,0.269
11522,0.269
11523,0.269
11524,0.262
11525,0.262
11526,0.262
11527,0.254
11528,0.269
11529,0.285
11530,0.285
11531,0.277
11532,0.269
11533,0.277
11534,0.285
11535,0.292
11536,0.285
11537,0.277
11538,0.285
11539,0.269
11540,0.269
11541,0.277
11542,0.277
11543,0.277
11544,0.277
11545,0.277
11546,0.269
11547,0.277
11548,0.285
11549,0.285
11550,0.285
11551,0.285
11552,0.277
11553,0.285
11554,0.300
11555,0.292
11556,0.300
11557,0.315
11558,0.308
11559,0.323
11560,0.331
11561,0.323
11562,0.315
11563,0.315
11564,0.315
11565,0.308
11566,0.300
11567,0.308
11568,0.308
11569,0.308
11570,0.323
11571,0.323
11572,0.315
11573,0.308
11574,0.323
11575,0.338
11576,0.331
11577,0.323
11578,0.346
11579,0.346
11580,0.354
11581,0.354
11582,0.362
11583,0.362
11584,0.362
11585,0.362
11586,0.377
11587,0.377
11588,0.369
11589,0.377
11590,0.385
11591,0.377
11592,0.377
11593,0.392
11594,0.385
11595,0.392
11596,0.400
11597,0.408
11598,0.408
11599,0.408
11600,0.415
11601,0.438
11602,0.431
11603,0.431
11604,0.454
11605,0.454
11606,0.438
11607,0.454
11608,0.462
11609,0.438
11610,0.446
11611,0.462
11612,0.454
11613,0.454
11614,0.462
11615,0.462
11616,0.469
11617,0.477
11618,0.469
11619,0.462
11620,0.469
11621,0.477
11622,0.454
11623,0.454
11624,0.462
11625,0.454
11626,0.454
11627,0.462
11628,0.454
11629,0.462
11630,0.462
11631,0.454
11632,0.446
11633,0.454
11634,0.462
11635,0.446
11636,0.446
11637,0.446
11638,0.423
11639,0.415
11640,0.423
11641,0.423
11642,0.408
11643,0.400
11644,0.385
11645,0.392
11646,0.400
11647,0.392
11648,0.369
11649,0.369
11650,0.354
11651,0.354
11652,0.362
11653,0.362
11654,0.338
11655,0.338
11656,0.346
11657,0.323
11658,0.315
11659,0.315
11660,0.315
11661,0.308
11662,0.300
11663,0.292
11664,0.292
11665,0.285
11666,0.277
11667,0.269
11668,0.262
11669,0.254
11670,0.262
11671,0.254
11672,0.254
11673,0.254
11674,0.254
11675,0.246
11676,0.254
11677,0.254
11678,0.238
11679,0.238
11680,0.231
11681,0.223
11682,0.231
11683,0.238
11684,0.231
11685,0.231
11686,0.231
11687,0.231
11688,0.223
11689,0.231
11690,0.238
11691,0.238
11692,0.238
11693,0.246
11694,0.246
11695,0.238
11696,0.231
11697,0.223
11698,0.208
11699,0.215
11700,0.215
11701,0.208
11702,0.215
11703,0.223
11704,0.215
11705,0.215
11706,0.223
11707,0.223
11708,0.208
11709,0.215
11710,0.215
11711,0.215
11712,0.223
11713,0.215
11714,0.223
11715,0.215
11716,0.215
11717,0.215
11718,0.223
11719,0.215
11720,0.223
11721,0.215
11722,0.223
11723,0.223
11724,0.215
11725,0.208
11726,0.223
11727,0.223
11728,0.208
11729,0.215
11730,0.215
11731,0.208
11732,0.208
11733,0.215
11734,0.200
11735,0.215
11736,0.215
11737,0.208
11738,0.200
11739,0.200
11740,0.200
11741,0.200
11742,0.185
11743,0.192
11744,0.185
11745,0.185
11746,0.192
11747,0.185
11748,0.192
11749,0.200
11750,0.200
11751,0.192
11752,0.200
11753,0.208
11754,0.200
11755,0.192
11756,0.192
11757,0.185
11758,0.192
11759,0.185
11760,0.185
11761,0.169
11762,0.154
11763,0.162
11764,0.162
11765,0.154
11766,0.154
11767,0.154
11768,0.154
11769,0.146
11770,0.154
11771,0.162
11772,0.169
11773,0.185
11774,0.185
11775,0.177
11776,0.185
11777,0.185
11778,0.185
11779,0.192
11780,0.192
11781,0.192
11782,0.192
11783,0.192
11784,0.200
11785,0.200
11786,0.200
11787,0.192
11788,0.192
11789,0.208
11790,0.208
11791,0.192
11792,0.208
11793,0.200
11794,0.192
11795,0.208
11796,0.215
11797,0.208
11798,0.200
11799,0.208
11800,0.208
11801,0.200
11802,0.200
11803,0.215
11804,0.208
11805,0.192
11806,0.185
11807,0.177
11808,0.177
11809,0.169
11810,0.162
11811,0.154
11812,0.162
11813,0.169
11814,0.169
11815,0.169
11816,0.177
11817,0.185
11818,0.185
11819,0.185
11820,0.185
11821,0.177
11822,0.177
11823,0.192
11824,0.192
11825,0.185
11826,0.185
11827,0.192
11828,0.185
11829,0.192
11830,0.185
11831,0.192
11832,0.200
11833,0.192
11834,0.192
11835,0.200
11836,0.208
11837,0.200
11838,0.185
11839,0.185
11840,0.185
11841,0.192
11842,0.200
11843,0.200
11844,0.192
11845,0.192
11846,0.192
11847,0.192
11848,0.177
11849,0.177
11850,0.192
11851,0.185
11852,0.177
11853,0.177
11854,0.192
11855,0.185
11856,0.185
11857,0.200
11858,0.208
11859,0.192
11860,0.200
11861,0.208
11862,0.215
11863,0.208
11864,0.208
11865,0.215
11866,0.208
11867,0.215
11868,0.215
11869,0.215
11870,0.215
11871,0.208
11872,0.208
11873,0.208
11874,0.200
11875,0.192
11876,0.192
11877,0.185
11878,0.200
11879,0.215
11880,0.223
11881,0.223
11882,0.215
11883,0.215
11884,0.215
11885,0.215
11886,0.215
11887,0.215
11888,0.215
11889,0.215
11890,0.231
11891,0.231
11892,0.223
11893,0.223
11894,0.231
11895,0.223
11896,0.223
11897,0.231
11898,0.231
11899,0.215
11900,0.223
11901,0.223
11902,0.215
11903,0.223
11904,0.231
11905,0.215
11906,0.215
11907,0.215
11908,0.215
11909,0.223
11910,0.215
11911,0.215
11912,0.215
11913,0.215
11914,0.215
11915,0.215
11916,0.215
11917,0.215
11918,0.215
11919,0.215
11920,0.223
11921,0.231
11922,0.223
11923,0.223
11924,0.223
11925,0.223
11926,0.215
11927,0.208
11928,0.208
11929,0.208
11930,0.215
11931,0.215
11932,0.200
11933,0.200
11934,0.208
11935,0.215
11936,0.215
11937,0.215
11938,0.215
11939,0.208
11940,0.223
11941,0.223
11942,0.215
11943,0.223
11944,0.231
11945,0.223
11946,0.231
11947,0.223
11948,0.215
11949,0.215
11950,0.223
11951,0.215
11952,0.215
11953,0.208
11954,0.208
11955,0.200
11956,0.200
11957,0.200
11958,0.215
11959,0.223
11960,0.215
11961,0.215
11962,0.231
11963,0.223
11964,0.215
11965,0.223
11966,0.223
11967,0.215
11968,0.215
11969,0.223
11970,0.215
11971,0.200
11972,0.208
11973,0.215
11974,0.208
11975,0.215
11976,0.215
11977,0.215
11978,0.223
11979,0.231
11980,0.223
11981,0.238
11982,0.254
11983,0.246
11984,0.246
11985,0.254
11986,0.262
11987,0.262
11988,0.262
11989,0.254
11990,0.269
11991,0.262
11992,0.246
11993,0.246
11994,0.254
11995,0.254
11996,0.262
11997,0.254
11998,0.254
11999,0.246
12000,0.254
12001,0.246
12002,0.254
12003,0.254
12004,0.254
12005,0.262
12006,0.262
12007,0.269
12008,0.269
12009,0.269
12010,0.262
12011,0.269
12012,0.277
12013,0.277
12014,0.285
12015,0.285
12016,0.285
12017,0.300
12018,0.300
12019,0.308
12020,0.300
12021,0.300
12022,0.300
12023,0.300
12024,0.292
12025,0.285
12026,0.285
12027,0.269
12028,0.269
12029,0.292
12030,0.300
12031,0.292
12032,0.308
12033,0.308
12034,0.300
12035,0.300
12036,0.315
12037,0.300
12038,0.300
12039,0.300
12040,0.300
12041,0.300
12042,0.300
12043,0.292
12044,0.292
12045,0.285
12046,0.285
12047,0.277
12048,0.277
12049,0.269
12050,0.269
12051,0.269
12052,0.262
12053,0.254
12054,0.254
12055,0.246
12056,0.254
12057,0.254
12058,0.246
12059,0.246
12060,0.254
12061,0.246
12062,0.238
12063,0.238
12064,0.231
12065,0.231
12066,0.223
12067,0.231
12068,0.223
12069,0.215
12070,0.215
12071,0.215
12072,0.208
12073,0.208
12074,0.208
12075,0.200
12076,0.200
12077,0.200
12078,0.200
12079,0.208
12080,0.215
12081,0.215
12082,0.208
12083,0.223
12084,0.215
12085,0.208
12086,0.223
12087,0.231
12088,0.231
12089,0.238
12090,0.246
12091,0.238
12092,0.246
12093,0.262
12094,0.254
12095,0.262
12096,0.269
12097,0.269
12098,0.262
12099,0.269
12100,0.262
12101,0.262
12102,0.262
12103,0.262
12104,0.269
12105,0.277
12106,0.277
12107,0.285
12108,0.300
12109,0.315
12110,0.315
12111,0.323
12112,0.346
12113,0.354
12114,0.369
12115,0.392
12116,0.400
12117,0.408
12118,0.438
12119,0.446
12120,0.469
12121,0.492
12122,0.508
12123,0.523
12124,0.554
12125,0.569
12126,0.569
12127,0.569
12128,0.577
12129,0.562
12130,0.562
12131,0.569
12132,0.554
12133,0.554
12134,0.546
12135,0.508
12136,0.477
12137,0.462
12138,0.454
12139,0.431
12140,0.408
12141,0.392
12142,0.385
12143,0.385
12144,0.385
12145,0.362
12146,0.354
12147,0.346
12148,0.338
12149,0.338
12150,0.346
12151,0.346
12152,0.338
12153,0.331
12154,0.331
12155,0.331
12156,0.323
12157,0.323
12158,0.323
12159,0.323
12160,0.300
12161,0.308
12162,0.315
12163,0.308
12164,0.285
12165,0.269
12166,0.254
12167,0.262
12168,0.254
12169,0.246
12170,0.238
12171,0.246
12172,0.238
12173,0.231
12174,0.238
12175,0.238
12176,0.231
12177,0.231
12178,0.231
12179,0.223
12180,0.223
12181,0.215
12182,0.223
12183,0.215
12184,0.215
12185,0.208
12186,0.200
12187,0.208
12188,0.215
12189,0.200
12190,0.200
12191,0.215
12192,0.200
12193,0.200
12194,0.208
12195,0.208
12196,0.208
12197,0.208
12198,0.208
12199,0.208
12200,0.208
12201,0.200
12202,0.192
12203,0.208
12204,0.208
12205,0.208
12206,0.208
12207,0.192
12208,0.177
12209,0.185
12210,0.177
12211,0.169
12212,0.177
12213,0.177
12214,0.169
12215,0.177
12216,0.185
12217,0.177
12218,0.177
12219,0.185
12220,0.177
12221,0.185
12222,0.192
12223,0.192
12224,0.192
12225,0.192
12226,0.192
12227,0.192
12228,0.200
12229,0.185
12230,0.185
12231,0.177
12232,0.185
12233,0.185
12234,0.177
12235,0.177
12236,0.169
12237,0.177
12238,0.177
12239,0.177
12240,0.185
12241,0.192
12242,0.192
12243,0.185
12244,0.177
12245,0.177
12246,0.185
12247,0.192
12248,0.185
12249,0.185
12250,0.185
12251,0.177
12252,0.177
12253,0.177
12254,0.154
12255,0.162
12256,0.162
12257,0.162
12258,0.162
12259,0.177
12260,0.169
12261,0.146
12262,0.162
12263,0.177
12264,0.162
12265,0.162
12266,0.169
12267,0.162
12268,0.162
12269,0.177
12270,0.162
12271,0.169
12272,0.162
12273,0.162
12274,0.169
12275,0.162
12276,0.154
12277,0.162
12278,0.162
12279,0.154
12280,0.162
12281,0.162
12282,0.162
12283,0.169
12284,0.169
12285,0.169
12286,0.162
12287,0.169
12288,0.169
12289,0.162
12290,0.154
12291,0.154
12292,0.162
12293,0.154
12294,0.146
12295,0.146
12296,0.146
12297,0.146
12298,0.138
12299,0.154
12300,0.162
12301,0.146
12302,0.138
12303,0.131
12304,0.123
12305,0.123
12306,0.131
12307,0.131
12308,0.123
12309,0.131
12310,0.123
12311,0.123
12312,0.115
12313,0.115
12314,0.115
12315,0.108
12316,0.115
12317,0.115
12318,0.108
12319,0.100
12320,0.092
12321,0.092
12322,0.108
12323,0.115
12324,0.115
12325,0.115
12326,0.123
12327,0.100
12328,0.123
12329,0.131
12330,0.131
12331,0.131
12332,0.138
12333,0.131
12334,0.138
12335,0.131
12336,0.123
12337,0.131
12338,0.138
12339,0.138
12340,0.146
12341,0.154
12342,0.146
12343,0.146
12344,0.146
12345,0.138
12346,0.138
12347,0.146
12348,0.154
12349,0.146
12350,0.146
12351,0.154
12352,0.162
12353,0.154
12354,0.162
12355,0.162
12356,0.162
12357,0.177
12358,0.185
12359,0.185
12360,0.177
12361,0.177
12362,0.192
12363,0.177
12364,0.177
12365,0.192
12366,0.192
12367,0.192
12368,0.200
12369,0.208
12370,0.208
12371,0.208
12372,0.208
12373,0.208
12374,0.200
12375,0.200
12376,0.200
12377,0.200
12378,0.200
12379,0.192
12380,0.192
12381,0.192
12382,0.200
12383,0.200
12384,0.208
12385,0.208
12386,0.215
12387,0.208
12388,0.215
12389,0.215
12390,0.231
12391,0.223
12392,0.223
12393,0.223
12394,0.223
12395,0.223
12396,0.215
12397,0.208
12398,0.200
12399,0.208
12400,0.200
12401,0.200
12402,0.200
12403,0.208
12404,0.192
12405,0.200
12406,0.200
12407,0.192
12408,0.200
12409,0.215
12410,0.215
12411,0.215
12412,0.223
12413,0.208
12414,0.231
12415,0.231
12416,0.231
12417,0.215
12418,0.223
12419,0.215
12420,0.215
12421,0.215
12422,0.215
12423,0.208
12424,0.215
12425,0.215
12426,0.208
12427,0.215
12428,0.215
12429,0.208
12430,0.215
12431,0.215
12432,0.215
12433,0.223
12434,0.231
12435,0.215
12436,0.215
12437,0.231
12438,0.223
12439,0.208
12440,0.208
12441,0.208
12442,0.192
12443,0.208
12444,0.200
12445,0.200
12446,0.192
12447,0.200
12448,0.200
12449,0.200
12450,0.208
12451,0.215
12452,0.208
12453,0.200
12454,0.208
12455,0.215
12456,0.208
12457,0.200
12458,0.208
12459,0.200
12460,0.200
12461,0.200
12462,0.192
12463,0.192
12464,0.185
12465,0.185
12466,0.192
12467,0.192
12468,0.192
12469,0.192
12470,0.192
12471,0.192
12472,0.200
12473,0.192
12474,0.192
12475,0.192
12476,0.200
12477,0.200
12478,0.208
12479,0.200
12480,0.208
12481,0.208
12482,0.200
12483,0.208
12484,0.200
12485,0.215
12486,0.231
12487,0.246
12488,0.254
12489,0.277
12490,0.285
12491,0.308
12492,0.323
12493,0.338
12494,0.323
12495,0.331
12496,0.346
12497,0.346
12498,0.346
12499,0.354
12500,0.354
12501,0.338
12502,0.308
12503,0.285
12504,0.277
12505,0.262
12506,0.231
12507,0.208
12508,0.185
12509,0.138
12510,0.092
12511,0.054
12512,0.015
12513,-0.031
12514,-0.077
12515,-0.123
12516,-0.177
12517,-0.238
12518,-0.300
12519,-0.377
12520,-0.423
12521,-0.492
12522,-0.531
12523,-0.500
12524,-0.477
12525,-0.477
12526,-0.469
12527,-0.446
12528,-0.431
12529,-0.423
12530,-0.392
12531,-0.369
12532,-0.338
12533,-0.300
12534,-0.285
12535,-0.262
12536,-0.231
12537,-0.185
12538,-0.138
12539,-0.092
12540,-0.062
12541,-0.008
12542,0.038
12543,0.062
12544,0.092
12545,0.100
12546,0.115
12547,0.131
12548,0.146
12549,0.162
12550,0.169
12551,0.185
12552,0.192
12553,0.200
12554,0.208
12555,0.208
12556,0.223
12557,0.223
12558,0.246
12559,0.246
12560,0.238
12561,0.231
12562,0.238
12563,0.231
12564,0.238
12565,0.231
12566,0.231
12567,0.238
12568,0.246
12569,0.246
12570,0.246
12571,0.246
12572,0.254
12573,0.254
12574,0.246
12575,0.254
12576,0.269
12577,0.269
12578,0.254
12579,0.254
12580,0.262
12581,0.269
12582,0.262
12583,0.262
12584,0.262
12585,0.269
12586,0.269
12587,0.285
12588,0.277
12589,0.277
12590,0.277
12591,0.269
12592,0.277
12593,0.277
12594,0.269
12595,0.269
12596,0.277
12597,0.277
12598,0.285
12599,0.292
12600,0.277
12601,0.277
12602,0.285
12603,0.277
12604,0.277
12605,0.277
12606,0.292
12607,0.292
12608,0.300
12609,0.300
12610,0.285
12611,0.285
12612,0.300
12613,0.292
12614,0.292
12615,0.285
12616,0.285
12617,0.285
12618,0.277
12619,0.285
12620,0.285
12621,0.277
12622,0.277
12623,0.285
12624,0.285
12625,0.285
12626,0.277
12627,0.285
12628,0.277
12629,0.285
12630,0.292
12631,0.292
12632,0.292
12633,0.300
12634,0.308
12635,0.315
12636,0.323
12637,0.331
12638,0.315
12639,0.308
12640,0.308
12641,0.315
12642,0.308
12643,0.308
12644,0.308
12645,0.308
12646,0.308
12647,0.315
12648,0.323
12649,0.323
12650,0.323
12651,0.323
12652,0.331
12653,0.346
12654,0.338
12655,0.354
12656,0.369
12657,0.369
12658,0.362
12659,0.377
12660,0.369
12661,0.369
12662,0.377
12663,0.392
12664,0.392
12665,0.385
12666,0.400
12667,0.400
12668,0.400
12669,0.400
12670,0.408
12671,0.408
12672,0.408
12673,0.415
12674,0.423
12675,0.423
12676,0.431
12677,0.431
12678,0.446
12679,0.454
12680,0.438
12681,0.446
12682,0.446
12683,0.454
12684,0.454
12685,0.454
12686,0.454
12687,0.446
12688,0.454
12689,0.462
12690,0.454
12691,0.454
12692,0.462
12693,0.462
12694,0.469
12695,0.477
12696,0.469
12697,0.462
12698,0.469
12699,0.462
12700,0.462
12701,0.454
12702,0.469
12703,0.462
12704,0.469
12705,0.469
12706,0.462
12707,0.454
12708,0.469
12709,0.462
12710,0.454
12711,0.438
12712,0.438
12713,0.438
12714,0.431
12715,0.431
12716,0.423
12717,0.415
12718,0.423
12719,0.423
12720,0.415
12721,0.392
12722,0.400
12723,0.408
12724,0.400
12725,0.392
12726,0.385
12727,0.377
12728,0.362
12729,0.354
12730,0.362
12731,0.354
12732,0.338
12733,0.338
12734,0.331
12735,0.323
12736,0.331
12737,0.315
12738,0.308
12739,0.308
12740,0.300
12741,0.292
12742,0.292
12743,0.292
12744,0.285
12745,0.277
12746,0.269
12747,0.269
12748,0.277
12749,0.269
12750,0.262
12751,0.262
12752,0.262
12753,0.262
12754,0.254
12755,0.254
12756,0.246
12757,0.238
12758,0.246
12759,0.238
12760,0.238
12761,0.238
12762,0.246
12763,0.246
12764,0.238
12765,0.246
12766,0.246
12767,0.238
12768,0.246
12769,0.238
12770,0.238
12771,0.254
12772,0.238
12773,0.238
12774,0.246
12775,0.238
12776,0.223
12777,0.223
12778,0.231
12779,0.215
12780,0.215
12781,0.223
12782,0.215
12783,0.215
12784,0.223
12785,0.215
12786,0.215
12787,0.223
12788,0.223
12789,0.223
12790,0.215
12791,0.223
12792,0.223
12793,0.231
12794,0.238
12795,0.223
12796,0.231
12797,0.223
12798,0.223
12799,0.215
12800,0.215
12801,0.223
12802,0.231
12803,0.223
12804,0.215
12805,0.223
12806,0.223
12807,0.215
12808,0.223
12809,0.223
12810,0.215
12811,0.215
12812,0.215
12813,0.215
12814,0.208
12815,0.208
12816,0.208
12817,0.215
12818,0.208
12819,0.200
12820,0.200
12821,0.208
12822,0.208
12823,0.200
12824,0.200
12825,0.200
12826,0.208
12827,0.208
12828,0.215
12829,0.215
12830,0.215
12831,0.223
12832,0.215
12833,0.208
12834,0.208
12835,0.192
12836,0.192
12837,0.200
12838,0.200
12839,0.185
12840,0.177
12841,0.185
12842,0.177
12843,0.162
12844,0.162
12845,0.162
12846,0.154
12847,0.162
12848,0.162
12849,0.169
12850,0.169
12851,0.177
12852,0.177
12853,0.185
12854,0.185
12855,0.185
12856,0.192
12857,0.200
12858,0.185
12859,0.192
12860,0.200
12861,0.192
12862,0.192
12863,0.192
12864,0.185
12865,0.192
12866,0.185
12867,0.185
12868,0.200
12869,0.200
12870,0.185
12871,0.192
12872,0.200
12873,0.192
12874,0.192
12875,0.192
12876,0.192
12877,0.185
12878,0.192
12879,0.200
12880,0.200
12881,0.192
12882,0.192
12883,0.192
12884,0.177
12885,0.162
12886,0.177
12887,0.177
12888,0.169
12889,0.154
12890,0.169
12891,0.162
12892,0.169
12893,0.177
12894,0.169
12895,0.177
12896,0.185
12897,0.177
12898,0.177
12899,0.169
12900,0.169
12901,0.177
12902,0.177
12903,0.177
12904,0.177
12905,0.177
12906,0.177
12907,0.177
12908,0.177
12909,0.177
12910,0.185
12911,0.185
12912,0.185
12913,0.192
12914,0.177
12915,0.185
12916,0.177
12917,0.185
12918,0.185
12919,0.177
12920,0.169
12921,0.169
12922,0.162
12923,0.177
12924,0.169
12925,0.162
12926,0.169
12927,0.169
12928,0.169
12929,0.177
12930,0.177
12931,0.169
12932,0.177
12933,0.192
12934,0.192
12935,0.192
12936,0.192
12937,0.200
12938,0.192
12939,0.192
12940,0.200
12941,0.200
12942,0.200
12943,0.200
12944,0.200
12945,0.200
12946,0.215
12947,0.215
12948,0.208
12949,0.200
12950,0.208
12951,0.200
12952,0.192
12953,0.215
12954,0.223
12955,0.223
12956,0.223
12957,0.223
12958,0.231
12959,0.223
12960,0.223
12961,0.231
12962,0.238
12963,0.231
12964,0.231
12965,0.238
12966,0.238
12967,0.231
12968,0.231
12969,0.223
12970,0.231
12971,0.238
12972,0.215
12973,0.223
12974,0.231
12975,0.223
12976,0.223
12977,0.231
12978,0.231
12979,0.223
12980,0.223
12981,0.223
12982,0.223
12983,0.238
12984,0.238
12985,0.223
12986,0.223
12987,0.223
12988,0.223
12989,0.223
12990,0.223
12991,0.223
12992,0.215
12993,0.215
12994,0.223
12995,0.215
12996,0.223
12997,0.215
12998,0.208
12999,0.208
13000,0.215
13001,0.223
13002,0.208
13003,0.223
13004,0.223
13005,0.215
13006,0.231
13007,0.231
13008,0.231
13009,0.231
13010,0.223
13011,0.223
13012,0.238
13013,0.238
13014,0.223
13015,0.215
13016,0.215
13017,0.208
13018,0.215
13019,0.223
13020,0.223
13021,0.223
13022,0.223
13023,0.231
13024,0.238
13025,0.238
13026,0.231
13027,0.231
13028,0.223
13029,0.215
13030,0.215
13031,0.208
13032,0.208
13033,0.215
13034,0.215
13035,0.208
13036,0.223
13037,0.231
13038,0.223
13039,0.215
13040,0.231
13041,0.231
13042,0.231
13043,0.246
13044,0.238
13045,0.231
13046,0.231
13047,0.231
13048,0.215
13049,0.223
13050,0.223
13051,0.208
13052,0.200
13053,0.200
13054,0.223
13055,0.215
13056,0.200
13057,0.215
13058,0.231
13059,0.246
13060,0.254
13061,0.262
13062,0.246
13063,0.254
13064,0.262
13065,0.246
13066,0.262
13067,0.262
13068,0.262
13069,0.269
13070,0.277
13071,0.254
13072,0.254
13073,0.246
13074,0.246
13075,0.246
13076,0.254
13077,0.254
13078,0.269
13079,0.269
13080,0.277
13081,0.269
13082,0.269
13083,0.269
13084,0.269
13085,0.269
13086,0.269
13087,0.285
13088,0.292
13089,0.285
13090,0.300
13091,0.292
13092,0.292
13093,0.308
13094,0.308
13095,0.308
13096,0.300
13097,0.300
13098,0.308
13099,0.308
13100,0.300
13101,0.292
13102,0.277
13103,0.277
13104,0.285
13105,0.292
13106,0.300
13107,0.292
13108,0.285
13109,0.292
13110,0.315
13111,0.315
13112,0.300
13113,0.300
13114,0.308
13115,0.308
13116,0.315
13117,0.300
13118,0.285
13119,0.285
13120,0.292
13121,0.300
13122,0.300
13123,0.292
13124,0.277
13125,0.277
13126,0.277
13127,0.277
13128,0.285
13129,0.277
13130,0.262
13131,0.254
13132,0.262
13133,0.262
13134,0.254
13135,0.262
13136,0.246
13137,0.238
13138,0.246
13139,0.246
13140,0.238
13141,0.238
13142,0.231
13143,0.231
13144,0.238
13145,0.246
13146,0.238
13147,0.231
13148,0.231
13149,0.223
13150,0.215
13151,0.223
13152,0.215
13153,0.200
13154,0.200
13155,0.208
13156,0.215
13157,0.215
13158,0.215
13159,0.200
13160,0.208
13161,0.215
13162,0.208
13163,0.208
13164,0.238
13165,0.238
13166,0.215
13167,0.223
13168,0.254
13169,0.246
13170,0.246
13171,0.254
13172,0.246
13173,0.254
13174,0.262
13175,0.254
13176,0.254
13177,0.254
13178,0.254
13179,0.254
13180,0.269
13181,0.269
13182,0.269
13183,0.269
13184,0.277
13185,0.292
13186,0.292
13187,0.300
13188,0.323
13189,0.346
13190,0.346
13191,0.354
13192,0.377
13193,0.408
13194,0.415
13195,0.431
13196,0.462
13197,0.469
13198,0.485
13199,0.508
13200,0.538
13201,0.554
13202,0.562
13203,0.600
13204,0.608
13205,0.585
13206,0.585
13207,0.585
13208,0.577
13209,0.569
13210,0.569
13211,0.554
13212,0.531
13213,0.508
13214,0.485
13215,0.454
13216,0.431
13217,0.408
13218,0.400
13219,0.400
13220,0.385
13221,0.385
13222,0.385
13223,0.369
13224,0.354
13225,0.354
13226,0.346
13227,0.338
13228,0.354
13229,0.354
13230,0.346
13231,0.338
13232,0.331
13233,0.346
13234,0.331
13235,0.323
13236,0.315
13237,0.315
13238,0.315
13239,0.315
13240,0.308
13241,0.285
13242,0.285
13243,0.285
13244,0.277
13245,0.262
13246,0.254
13247,0.238
13248,0.238
13249,0.231
13250,0.223
13251,0.238
13252,0.231
13253,0.223
13254,0.238
13255,0.246
13256,0.231
13257,0.231
13258,0.231
13259,0.231
13260,0.223
13261,0.231
13262,0.223
13263,0.223
13264,0.238
13265,0.223
13266,0.223
13267,0.231
13268,0.231
13269,0.223
13270,0.231
13271,0.231
13272,0.223
13273,0.215
13274,0.223
13275,0.223
13276,0.223
13277,0.223
13278,0.223
13279,0.223
13280,0.215
13281,0.215
13282,0.223
13283,0.215
13284,0.215
13285,0.200
13286,0.208
13287,0.208
13288,0.200
13289,0.200
13290,0.192
13291,0.185
13292,0.192
13293,0.192
13294,0.200
13295,0.208
13296,0.208
13297,0.208
